course,final_score
MT41019-CASTING & SOLIDIFICATION ,5.754385964912281
MT41023-COMPOSITE MATERIALS ,6.199999999999999
MT41025-NON DESTRUCTIVE TESTING ,4.0
MT41027-DESIGN & SELECTION OF MATERIALS ,7.229813664596273
MT41028-ATOMISTIC MODELLING OF MATERIALS ,4.333333333333333
MT41031-EXTRACTIVE METALLURGY OF NON-FERROUS METALS ,3.1428571428571423
MT41034-METALLURGICAL FAILURE ANALYSIS ,5.0
MT41037-POWDER METALLURGY ,6.875
MT41112-SURFACE ENGINEERING ,5.0
MT47002-PROJECT-II ,3.8
MT47003-PROJECT-I ,8.411111111111111
MT48001-INDUSTRIAL TRAINING ,4.375
MT48002-COMPREHENSIVE VIVA-VOCE ,3.333333333333333
MT48003-SUMMER TRAINING ,6.9393939393939394
MT49009-COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES LABORATORY ,7.304545454545455
MT57003-PROJECT III ,3.5999999999999996
MT58001-COMPREHENSIVE VIVA VOCE ,3.0769230769230775
MT60005- ,3.0909090909090913
MT60006- ,3.916666666666667
MT60007- ,6.261904761904761
MT60008- ,2.6
MT60009- ,5.0
MT60134- ,2.0
MT60139- ,2.6666666666666665
MT60148- ,4.666666666666666
MT60150- ,3.333333333333333
MT60201- ,4.333333333333333
MT61123- ,0.0
MT61136- ,5.0
MT61138- ,4.0
MT61141- ,2.9166666666666665
MT61143- ,5.0
MT61151- ,4.82051282051282
MT66003- ,2.6666666666666665
NA20201-MECHANICS OF DEFORMABLE BODIES ,5.865828092243186
NA20202-MARINE HYDRODYNAMICS ,3.377358490566038
NA20203-HYDROSTATICS AND STABILITY ,6.977075098814229
NA20204-SHIP CONSTRUCTION AND PRODUCTION ,3.1886792452830193
NA21001-MARINE HYDRODYNAMICS ,6.815563725490196
NA21003-MARINE CONSTRUCTION AND WELDING ,6.5763027295285355
NA21004-SHIP STRENGTH ,8.008846280447662
NA21101-HYDROSTATICS AND STABILITY ,7.558933002481389
NA29002-LINES PLAN AND HYDROSTATICS LABORATORY ,6.3335459183673475
NA29202-HYDROSTATICS LABORATORY ,3.04
NA29204-LINESPLAN LABORATORY ,3.2857142857142856
NA30201-PROPULSION ,3.1063829787234045
NA30203-RESISTANCE ,2.0952380952380953
NA31001-ELEMENTS OF OCEAN ENGINEERING ,9.655994623655914
NA31002-MARINE DESIGN ,6.575255102040816
NA31003-MARINE PRODUCTION AND PLANNING ,8.235294117647058
NA31004-CAD-CAM MARINE DESIGN & PRODUCTION ,9.211764705882352
NA31005-RESISTANCE AND PROPULSION ,6.754654255319149
NA31006-SEAKEEPING & MANEUVERING ,5.727272727272727
NA31007-VIBRATION OF FLOATING STRUCTURES ,5.746256895193065
NA39004-CAD-CAM LAB. ,7.150735294117648
NA39006-MARINE DESIGN LABORATORY - I ,7.565563725490197
NA39009-STRUCTURAL DESIGN & COMPUTATION LAB ,6.812217194570135
NA39011-HYDRODYNAMICS LABORATORY ,11.687782805429864
NA39201-OCEAN ENGINEERING LAB ,3.3157894736842106
NA40010-OFFSHORE TECHNOLOGY ,0.0
NA40020-COMPUTATIONAL MARINE HYDRODYNAMICS ,7.2727272727272725
NA47004-PROJECT-II ,4.0
NA47005-PROJECT-I ,7.5911330049261085
NA48001-INDUSTRIAL TRAINING ,5.1020408163265305
NA48002-COMPREHENSIVE VIVA ,2.740740740740741
NA49005-MARINE STRUCTURAL LABORATORY ,7.06447453255964
NA49007-MARINE DESIGN LABORATORY - II ,7.010909090909092
NA57003-PROJECT ,3.583333333333333
NA59007-DESIGN LABORATORY ,3.0952380952380953
NA60003- ,1.0
NA60014- ,7.157142857142857
NA60021- ,4.0
NA60022- ,2.333333333333333
NA60038- ,5.15
NA60045- ,11.61111111111111
NA60048- ,6.6
NA60052- ,3.8
NA60060- ,5.571428571428571
NA61001- ,6.361111111111111
NA61005- ,1.8571428571428572
NT70002- ,7.325757575757576
PE40001-PETROLEUM ENGINEERING FUNDAMENTALS ,7.4
PE40002-HYDROCARBON PRODUCTION ENGINEERING ,4.2
PE57001-PROJECT ,4.2
PE60001- ,8.6
PE60002- ,4.2
PE60003- ,4.6
PE69001- ,4.6
PE69003- ,5.0
PH11001-PHYSICS ,12.087798284378792
PH11003-PHYSICS OF WAVES ,15.770300555214988
PH19001-PHYSICS LAB. ,15.947612373280212
PH19003-PHYSICS LABORATORY ,19.803407868218898
PH20003-PHYSICS-II ,6.775910364145658
PH20007-CLASSICAL MECHANICS-I ,6.953781512605042
PH20101-FLUID MECHANICS AND ELASTICITY ,11.461538461538462
PH20202-MATHEMATICAL METHODS I ,3.441176470588235
PH21001-ELECTRODYNAMICS-I ,5.247204968944098
PH21004-THERMAL PHYSICS ,8.182555780933063
PH21201-CLASSICAL DYNAMICS AND SPECIAL RELATIVITY ,5.048648648648649
PH21202-THERMAL PHYSICS ,3.861111111111111
PH21203-ELECTROMAGNETISM ,4.699233716475096
PH21204-OPTICS ,2.5625
PH21205-CLASSICAL DYNAMICS AND SPECIAL RELATIVITY ,2.676470588235294
PH21206-QUANTUM PHYSICS ,9.4125
PH21209-ELECTROMAGNETISM ,2.3870967741935485
PH29001-GENERAL PROPERTIES & THERMAL PHYSICS LAB ,8.226166328600407
PH29008-ELECTROMAGNETISM & OPTICS LAB - I ,8.39014778325123
PH29201-GENERAL PROPERTIES OF MATTER LABORATORY ,8.053030303030303
PH29202-THERMAL PHYSICS LABORATORY ,3.424242424242424
PH29203-ELECTROMAGNETISM LABORATORY ,7.914285714285715
PH29204-OPTICS LABORATORY ,4.166666666666666
PH29205-GENERAL PROPERTIES OF MATTER LAB ,3.8947368421052633
PH29207-ELECTROMAGNETISM LAB ,4.384615384615384
PH30201-COMPUTATIONAL PHYSICS ,3.1714285714285713
PH30207-MATHEMATICS FOR PHYSICS II ,2.5
PH31003-ELECTRODYNAMICS-II ,6.652037617554859
PH31007-CLASSICAL MECHANICS-II ,7.804761904761904
PH31009-ELECTRONICS FOR PHYSICISTS ,10.397306397306398
PH31011-QUANTUM MECHANICS I ,6.015686274509804
PH31013-MATHEMATICAL METHODS I ,6.424568965517242
PH31201-QUANTUM MECHANICS ,2.5555555555555554
PH31205-ELECTRODYNAMICS ,1.7692307692307692
PH31207-CLASSICAL MECHANICS ,3.0606060606060606
PH38002-COMPREHENSIVE VIVA VOCE - I ,6.378472222222221
PH39003-ELECTRONICS LAB. ,8.309523809523808
PH39005-ELECTROMAGNETISM & OPTICS LAB - II ,8.390476190476189
PH39008-ELECTROMAGNETISM & OPTICS LAB - III ,7.6952380952380945
PH39201-MODERN PHYSICS LAB ,4.0
PH39209-COMPUTATIONAL PHYSICS LAB ,4.088235294117647
PH40008-PHYSICS OF RADIATION GENERATORS ,4.5
PH40023-ELECTRODYNAMICS ,8.39622641509434
PH40027-CLASSICAL MECHANICS ,6.0181818181818185
PH41004-OPTICS ,5.545454545454546
PH41008-MATHEMATICAL METHODS -II ,7.130131362889983
PH41009-ORDER AND CHAOS ,2.7391304347826084
PH41010-QUANTUM MECHANICS-II ,5.81711229946524
PH41011-QUANTUM MECHANICS I ,6.448717948717949
PH41012-COMPUTATIONAL METHODS ,7.081947261663286
PH41013-MATHEMATICAL METHODS I ,4.722222222222222
PH41014-CONDENSED MATTER PHYSICS-I ,6.8087021755438855
PH41015-ELECTRONICS FOR PHYSICISTS ,5.944444444444445
PH41016-NUCLEAR AND PARTICLE PHYSICS -I ,5.964220518437386
PH41017-CONDENSED MATTER PHYSICS-II ,4.903754627181385
PH41019-NUCLEAR AND PARTICLE PHYSICS -II ,5.245210727969349
PH41023-STATISTICAL PHYSICS-I ,6.625376344086021
PH49001-CONDENSED MATTER PHYSICS LAB-I ,8.361344537815127
PH49005-ELECTROMAGNETISM & OPTICS LAB. A ,5.787878787878787
PH49006-ELECTROMAGNETISM & OPTICS LAB. B ,7.019607843137255
PH49007-ELECTRONICS LAB. ,5.314465408805031
PH49009-CONDENSED MATTER PHYSICS LAB-I ,6.12
PH49012-COMPUTATIONAL PHYSICS LAB. ,7.596176821983274
PH49014-CONDENSED MATTER PHYSICS LAB-II ,4.833333333333334
PH49016-NUCLEAR & PARTICLE PHYSICS LAB I ,7.867005813953488
PH49019-NUCLEAR AND PARTICLE PHYSICS LAB-II ,7.816133720930233
PH49025-PROJECT PART I ,4.020833333333334
PH51001-EXPERIMENTAL METHODS ,2.916666666666667
PH51023-STATISTICAL PHYSICS-II ,2.3333333333333335
PH52002-ATOMIC AND MOLECULAR PHYSICS ,3.96551724137931
PH52005-ORDER & CHAOS ,1.0
PH57001-PROJECT PART-I ,2.9999999999999996
PH57004-PROJECT PART II ,0.0
PH58033-SUMMER TRAINING ,2.962962962962963
PH58036-INTRODUCTION TO ASTRONOMY & ASTROPHYSICS ,3.2727272727272725
PH58044-COMPREHENSIVE VIVA VOCE-I ,5.045454545454545
PH58045-SEMINAR ,6.950980392156863
PH58050-COMPREHENSIVE VIVA I ,2.0
PH59008-MODERN PHYSICS LAB. ,3.878787878787879
PH59010-CONDENSED MATTER PHYSICS LAB-II ,5.0
PH60030- ,4.0
PH60032- ,3.0
PH60033- ,3.3333333333333335
PH60034- ,6.25
PH60035- ,1.7692307692307694
PH60042- ,2.5
PH60044- ,3.0
PH60046- ,4.0
PH60058- ,4.333333333333333
PH60105- ,2.25
PH60109- ,4.5
PH60116- ,4.4
PH60303- ,5.3090909090909095
PH60305- ,2.230769230769231
PH60307- ,4.0
PH60308- ,7.055555555555555
PH60309- ,6.6
PH60406- ,3.2
PH60411- ,3.0
PH61007- ,5.818181818181818
PH61009- ,4.611111111111111
PH61010- ,3.8333333333333335
PH61014- ,4.0
RD30002-TRANSFER AND MANAGEMENT OF RURAL TECHNOLOGY ,20.266666666666666
RD30005-FUNDAMENTALS OF RURAL INNOVATION AND MANAGEMENT ,23.425252525252525
RD30011-RURAL INFRASTRUCTURE DEVELOPMENT AND MANAGEMENT ,3.7407407407407405
RD61003- ,2.9999999999999996
RE20001-INTRODUCTION TO RELIABILITY ENGINEERING ,12.0
RE60011- ,0.0
RE60024- ,4.0
RT30018-RUBBER PROCESS ENGINEERING ,6.363636363636363
RT30019-SCI AND TECH. RUBBER & RUBBER LIKE MATERIALS ,9.119747899159664
RX60011- ,17.819793269458117
RX60012- ,16.275520421607375
RX60014- ,9.5
RX60017- ,10.44006148440931
RX60018- ,4.75
RX60019- ,16.96144144144144
RX60021- ,11.353973168214655
RX61002- ,13.619318181818182
RX76001- ,3.75
SE60002- ,10.784229885057472
SE66001- ,3.0
TE30002-INTRODUCTION TO WIRELESS COMMUNICATIONS ,21.19679487179487
TE60001- ,4.0
TE60003- ,7.866666666666667
TE60008- ,1.0
TE60114- ,6.5
TE61002- ,6.433333333333334
TE61003- ,6.75
TE67001- ,4.0
TS62002- ,4.0
TS66003- ,0.0
TS70006- ,6.0
WM60005- ,4.333333333333333
subject subjec,0.0
